date,source,region,indicator,value,unit,reference_year,data_type
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,17.31,WHO standard,2008,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,17.47,WHO standard,2009,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,17.61,WHO standard,2010,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,18.33,WHO standard,2011,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,17.86,WHO standard,2012,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,17.34,WHO standard,2013,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,18.11,WHO standard,2014,historical
2026-05-18,WHO GHO,Nigeria,healthy_life_expectancy,18.23,WHO standard,2015,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,14.49,WHO standard,2005,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,17.68,WHO standard,2006,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,16.44,WHO standard,2007,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,14.48,WHO standard,2008,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,16.55,WHO standard,2009,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,14.65,WHO standard,2010,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,18.41,WHO standard,2011,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,17.33,WHO standard,2012,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,17.59,WHO standard,2013,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,17.63,WHO standard,2014,historical
2026-05-18,WHO GHO,South Africa,healthy_life_expectancy,18.92,WHO standard,2015,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,21.44,WHO standard,2005,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,20.82,WHO standard,2006,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,21.86,WHO standard,2007,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,20.57,WHO standard,2008,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,20.75,WHO standard,2009,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,22.35,WHO standard,2010,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,21.82,WHO standard,2011,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,20.85,WHO standard,2012,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,22.03,WHO standard,2013,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,20.89,WHO standard,2014,historical
2026-05-18,WHO GHO,Mexico,healthy_life_expectancy,22.95,WHO standard,2015,historical
2026-05-18,World Bank,India,life_expectancy,69.326,WB standard,2015,historical
2026-05-18,World Bank,India,life_expectancy,68.932,WB standard,2014,historical
2026-05-18,World Bank,India,life_expectancy,68.499,WB standard,2013,historical
2026-05-18,World Bank,India,life_expectancy,68.076,WB standard,2012,historical
2026-05-18,World Bank,India,life_expectancy,67.623,WB standard,2011,historical
2026-05-18,World Bank,India,life_expectancy,67.162,WB standard,2010,historical
2026-05-18,World Bank,India,life_expectancy,66.7,WB standard,2009,historical
2026-05-18,World Bank,India,life_expectancy,66.247,WB standard,2008,historical
2026-05-18,World Bank,India,life_expectancy,65.803,WB standard,2007,historical
2026-05-18,World Bank,India,life_expectancy,65.373,WB standard,2006,historical
2026-05-18,World Bank,India,life_expectancy,64.939,WB standard,2005,historical
2026-05-18,World Bank,China,life_expectancy,76.975,WB standard,2015,historical
2026-05-18,World Bank,China,life_expectancy,76.714,WB standard,2014,historical
2026-05-18,World Bank,China,life_expectancy,76.452,WB standard,2013,historical
2026-05-18,World Bank,China,life_expectancy,76.2,WB standard,2012,historical
2026-05-18,World Bank,China,life_expectancy,75.889,WB standard,2011,historical
2026-05-18,World Bank,China,life_expectancy,75.668,WB standard,2010,historical
2026-05-18,World Bank,China,life_expectancy,75.317,WB standard,2009,historical
2026-05-18,World Bank,China,life_expectancy,74.833,WB standard,2008,historical
2026-05-18,World Bank,China,life_expectancy,74.789,WB standard,2007,historical
2026-05-18,World Bank,China,life_expectancy,74.404,WB standard,2006,historical
2026-05-18,World Bank,China,life_expectancy,74.085,WB standard,2005,historical
2026-05-18,World Bank,USA,life_expectancy,78.69,WB standard,2015,historical
2026-05-18,World Bank,USA,life_expectancy,78.841,WB standard,2014,historical
2026-05-18,World Bank,USA,life_expectancy,78.741,WB standard,2013,historical
2026-05-18,World Bank,USA,life_expectancy,78.741,WB standard,2012,historical
2026-05-18,World Bank,USA,life_expectancy,78.641,WB standard,2011,historical
2026-05-18,World Bank,USA,life_expectancy,78.541,WB standard,2010,historical
2026-05-18,World Bank,USA,life_expectancy,78.39,WB standard,2009,historical
2026-05-18,World Bank,USA,life_expectancy,78.039,WB standard,2008,historical
2026-05-18,World Bank,USA,life_expectancy,77.988,WB standard,2007,historical
2026-05-18,World Bank,USA,life_expectancy,77.688,WB standard,2006,historical
2026-05-18,World Bank,USA,life_expectancy,77.488,WB standard,2005,historical
2026-05-18,World Bank,UK,life_expectancy,80.956,WB standard,2015,historical
2026-05-18,World Bank,UK,life_expectancy,81.305,WB standard,2014,historical
2026-05-18,World Bank,UK,life_expectancy,81.005,WB standard,2013,historical
2026-05-18,World Bank,UK,life_expectancy,80.905,WB standard,2012,historical
2026-05-18,World Bank,UK,life_expectancy,80.951,WB standard,2011,historical
2026-05-18,World Bank,UK,life_expectancy,80.402,WB standard,2010,historical
2026-05-18,World Bank,UK,life_expectancy,80.051,WB standard,2009,historical
2026-05-18,World Bank,UK,life_expectancy,79.6,WB standard,2008,historical
2026-05-18,World Bank,UK,life_expectancy,79.449,WB standard,2007,historical
2026-05-18,World Bank,UK,life_expectancy,79.249,WB standard,2006,historical
2026-05-18,World Bank,UK,life_expectancy,79.049,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,life_expectancy,65.641,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,life_expectancy,65.374,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,life_expectancy,65.129,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,life_expectancy,64.883,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,life_expectancy,64.659,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,life_expectancy,64.378,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,life_expectancy,64.206,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,life_expectancy,64.002,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,life_expectancy,63.807,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,life_expectancy,63.624,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,life_expectancy,62.416,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,70.543,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,70.016,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,69.487,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,68.989,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,68.499,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,68.009,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,67.527,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,67.047,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,66.458,WB standard,2007,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,66.048,WB standard,2006,historical
2026-05-18,World Bank,Bangladesh,life_expectancy,65.509,WB standard,2005,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.939,WB standard,2015,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.94,WB standard,2014,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.827,WB standard,2013,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.688,WB standard,2012,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.49,WB standard,2011,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.315,WB standard,2010,historical
2026-05-18,World Bank,Nigeria,life_expectancy,51.08,WB standard,2009,historical
2026-05-18,World Bank,Nigeria,life_expectancy,50.748,WB standard,2008,historical
2026-05-18,World Bank,Nigeria,life_expectancy,50.381,WB standard,2007,historical
2026-05-18,World Bank,Nigeria,life_expectancy,49.876,WB standard,2006,historical
2026-05-18,World Bank,Nigeria,life_expectancy,49.538,WB standard,2005,historical
2026-05-18,World Bank,South Africa,life_expectancy,64.053,WB standard,2015,historical
2026-05-18,World Bank,South Africa,life_expectancy,63.184,WB standard,2014,historical
2026-05-18,World Bank,South Africa,life_expectancy,62.388,WB standard,2013,historical
2026-05-18,World Bank,South Africa,life_expectancy,61.737,WB standard,2012,historical
2026-05-18,World Bank,South Africa,life_expectancy,60.602,WB standard,2011,historical
2026-05-18,World Bank,South Africa,life_expectancy,58.886,WB standard,2010,historical
2026-05-18,World Bank,South Africa,life_expectancy,57.413,WB standard,2009,historical
2026-05-18,World Bank,South Africa,life_expectancy,55.982,WB standard,2008,historical
2026-05-18,World Bank,South Africa,life_expectancy,54.948,WB standard,2007,historical
2026-05-18,World Bank,South Africa,life_expectancy,54.22,WB standard,2006,historical
2026-05-18,World Bank,South Africa,life_expectancy,53.914,WB standard,2005,historical
2026-05-18,World Bank,Mexico,life_expectancy,74.431,WB standard,2015,historical
2026-05-18,World Bank,Mexico,life_expectancy,74.404,WB standard,2014,historical
2026-05-18,World Bank,Mexico,life_expectancy,74.289,WB standard,2013,historical
2026-05-18,World Bank,Mexico,life_expectancy,74.128,WB standard,2012,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.921,WB standard,2011,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.718,WB standard,2010,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.628,WB standard,2009,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.695,WB standard,2008,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.796,WB standard,2007,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.746,WB standard,2006,historical
2026-05-18,World Bank,Mexico,life_expectancy,73.627,WB standard,2005,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,36.3,WB standard,2015,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,38.2,WB standard,2014,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,40.1,WB standard,2013,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,42.2,WB standard,2012,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,44.2,WB standard,2011,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,46.3,WB standard,2010,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,48.4,WB standard,2009,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,50.5,WB standard,2008,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,52.5,WB standard,2007,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,54.5,WB standard,2006,historical
2026-05-18,World Bank,India,infant_mortality_per_1000,56.5,WB standard,2005,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,8.2,WB standard,2015,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,8.9,WB standard,2014,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,9.7,WB standard,2013,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,10.5,WB standard,2012,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,11.4,WB standard,2011,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,12.4,WB standard,2010,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,13.5,WB standard,2009,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,14.8,WB standard,2008,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,16.1,WB standard,2007,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,17.7,WB standard,2006,historical
2026-05-18,World Bank,China,infant_mortality_per_1000,19.4,WB standard,2005,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,5.8,WB standard,2015,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,5.8,WB standard,2014,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,5.9,WB standard,2013,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.0,WB standard,2012,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.1,WB standard,2011,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.2,WB standard,2010,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.4,WB standard,2009,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.5,WB standard,2008,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.6,WB standard,2007,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.7,WB standard,2006,historical
2026-05-18,World Bank,USA,infant_mortality_per_1000,6.8,WB standard,2005,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,13.7,WB standard,2015,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,14.0,WB standard,2014,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,14.4,WB standard,2013,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,14.8,WB standard,2012,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,15.3,WB standard,2011,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,16.0,WB standard,2010,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,16.7,WB standard,2009,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,17.6,WB standard,2008,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,18.6,WB standard,2007,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,19.7,WB standard,2006,historical
2026-05-18,World Bank,Brazil,infant_mortality_per_1000,21.0,WB standard,2005,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,3.9,WB standard,2015,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,3.9,WB standard,2014,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.0,WB standard,2013,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.1,WB standard,2012,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.3,WB standard,2011,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.4,WB standard,2010,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.6,WB standard,2009,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.8,WB standard,2008,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,4.9,WB standard,2007,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,5.0,WB standard,2006,historical
2026-05-18,World Bank,UK,infant_mortality_per_1000,5.1,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,63.6,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,65.5,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,67.4,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,69.3,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,71.1,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,72.8,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,74.4,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,75.9,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,77.3,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,78.6,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,infant_mortality_per_1000,80.0,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,29.8,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,31.2,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,32.6,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,33.9,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,35.3,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,36.8,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,38.3,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,40.0,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,41.8,WB standard,2007,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,43.8,WB standard,2006,historical
2026-05-18,World Bank,Bangladesh,infant_mortality_per_1000,46.0,WB standard,2005,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,68.0,WB standard,2015,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,68.1,WB standard,2014,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,68.5,WB standard,2013,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,69.1,WB standard,2012,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,70.0,WB standard,2011,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,71.1,WB standard,2010,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,72.3,WB standard,2009,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,73.8,WB standard,2008,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,75.6,WB standard,2007,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,77.7,WB standard,2006,historical
2026-05-18,World Bank,Nigeria,infant_mortality_per_1000,80.0,WB standard,2005,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,29.3,WB standard,2015,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,30.7,WB standard,2014,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,32.1,WB standard,2013,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,33.3,WB standard,2012,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,34.5,WB standard,2011,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,36.0,WB standard,2010,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,38.2,WB standard,2009,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,41.0,WB standard,2008,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,44.0,WB standard,2007,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,46.0,WB standard,2006,historical
2026-05-18,World Bank,South Africa,infant_mortality_per_1000,47.7,WB standard,2005,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,15.0,WB standard,2015,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,15.4,WB standard,2014,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,15.8,WB standard,2013,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,16.2,WB standard,2012,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,16.6,WB standard,2011,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,17.0,WB standard,2010,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,17.4,WB standard,2009,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,17.9,WB standard,2008,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,18.4,WB standard,2007,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,18.9,WB standard,2006,historical
2026-05-18,World Bank,Mexico,infant_mortality_per_1000,19.5,WB standard,2005,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,43.7,WB standard,2015,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,46.4,WB standard,2014,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,49.1,WB standard,2013,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,52.0,WB standard,2012,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,55.0,WB standard,2011,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,58.1,WB standard,2010,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,61.2,WB standard,2009,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,64.5,WB standard,2008,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,67.8,WB standard,2007,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,71.0,WB standard,2006,historical
2026-05-18,World Bank,India,under5_mortality_per_1000,74.3,WB standard,2005,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,10.7,WB standard,2015,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,11.6,WB standard,2014,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,12.5,WB standard,2013,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,13.5,WB standard,2012,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,14.6,WB standard,2011,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,15.7,WB standard,2010,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,17.1,WB standard,2009,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,18.5,WB standard,2008,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,20.1,WB standard,2007,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,21.9,WB standard,2006,historical
2026-05-18,World Bank,China,under5_mortality_per_1000,24.0,WB standard,2005,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,6.8,WB standard,2015,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,6.8,WB standard,2014,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,6.9,WB standard,2013,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.0,WB standard,2012,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.2,WB standard,2011,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.3,WB standard,2010,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.5,WB standard,2009,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.6,WB standard,2008,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.7,WB standard,2007,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,7.9,WB standard,2006,historical
2026-05-18,World Bank,USA,under5_mortality_per_1000,8.0,WB standard,2005,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,4.5,WB standard,2015,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,4.5,WB standard,2014,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,4.6,WB standard,2013,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,4.8,WB standard,2012,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.0,WB standard,2011,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.2,WB standard,2010,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.4,WB standard,2009,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.6,WB standard,2008,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.8,WB standard,2007,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,5.9,WB standard,2006,historical
2026-05-18,World Bank,UK,under5_mortality_per_1000,6.0,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,74.8,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,77.2,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,79.6,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,82.0,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,84.3,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,86.5,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,88.5,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,90.5,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,92.3,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,94.2,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,under5_mortality_per_1000,96.0,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,38.5,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,40.5,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,42.4,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,44.4,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,46.5,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,48.7,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,51.1,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,53.6,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,56.5,WB standard,2007,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,59.6,WB standard,2006,historical
2026-05-18,World Bank,Bangladesh,under5_mortality_per_1000,63.0,WB standard,2005,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,117.8,WB standard,2015,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,118.7,WB standard,2014,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,119.9,WB standard,2013,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,121.6,WB standard,2012,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,123.8,WB standard,2011,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,126.3,WB standard,2010,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,129.2,WB standard,2009,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,132.5,WB standard,2008,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,136.5,WB standard,2007,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,140.9,WB standard,2006,historical
2026-05-18,World Bank,Nigeria,under5_mortality_per_1000,145.8,WB standard,2005,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,38.2,WB standard,2015,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,39.7,WB standard,2014,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,41.4,WB standard,2013,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,43.1,WB standard,2012,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,45.6,WB standard,2011,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,50.3,WB standard,2010,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,56.9,WB standard,2009,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,63.7,WB standard,2008,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,71.2,WB standard,2007,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,76.9,WB standard,2006,historical
2026-05-18,World Bank,South Africa,under5_mortality_per_1000,79.8,WB standard,2005,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,16.6,WB standard,2015,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,17.0,WB standard,2014,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,17.5,WB standard,2013,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,17.9,WB standard,2012,historical
